EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P+_VX_MOMENT_km/s,P+_VY_MOMENT_km/s,P+_VZ_MOMENT_km/s,P+_WPAR_MOMENT_km/s,P+_N_MOMENT_cm^{-3},BX_nT,BY_nT,BZ_nT
2003-11-20T00:01:12.248Z,-443.77,13.8583,-30.3427,61.7658,3.63443,-4.50061,-1.42497,1.65492
2003-11-20T00:02:49.401Z,-431.468,8.45127,-26.8771,76.8411,2.87789,-4.60287,-0.843551,1.37721
2003-11-20T00:04:26.554Z,-433.741,9.0647,-27.36,78.449,2.38412,-5.00291,-0.604163,0.860529
2003-11-20T00:06:03.707Z,-428.475,8.59441,-29.1389,69.1899,2.86521,-4.8581,-0.703512,0.440883
2003-11-20T00:07:40.861Z,-429.103,9.16198,-24.6847,70.6165,2.75868,-4.95705,-0.684132,0.052745
2003-11-20T00:09:18.014Z,-431.672,7.02279,-25.2612,77.5695,3.03311,-4.69997,-0.759946,-0.32404
2003-11-20T00:10:55.167Z,-436.634,-0.437425,-14.0193,73.834,3.29786,-4.77663,-0.788643,-1.11375
2003-11-20T00:12:32.320Z,-433.53,2.0441,-27.8554,73.3635,3.64495,-4.71277,-1.23146,-0.0118574
2003-11-20T00:14:09.473Z,-433.621,6.15761,-24.1144,72.1627,3.3594,-4.80752,-1.31725,-0.176184
2003-11-20T00:15:46.626Z,-432.112,5.38201,-20.0196,64.7308,4.16457,-5.21849,-1.2564,-0.499242
2003-11-20T00:17:23.779Z,-436.653,3.49424,-19.052,71.0134,3.72992,-5.00874,-1.01817,-0.986818
2003-11-20T00:19:00.932Z,-443.933,5.90461,-22.4879,72.6662,3.91042,-4.91585,-1.10881,-1.15457
2003-11-20T00:20:38.085Z,-445.66,-1.19889,-22.329,70.3428,3.92125,-4.73132,-0.57793,-1.59037
2003-11-20T00:22:15.238Z,-440.099,-1.05595,-23.2576,66.1373,4.03189,-4.53424,-0.295258,-1.70096
2003-11-20T00:23:52.391Z,-437.21,1.35393,-17.0945,68.9057,3.80678,-4.48949,-0.721105,-1.97767
2003-11-20T00:25:26.509Z,-435.67,1.36075,-14.7007,65.8008,4.10638,-4.3146,-0.479891,-2.35776
2003-11-20T00:27:03.662Z,-434.686,5.16183,-11.6539,61.9818,4.31197,-4.04589,-0.325497,-2.14519
2003-11-20T00:28:40.815Z,-438.488,6.26865,-8.51198,60.6672,4.17504,-3.78891,-0.142601,-2.46759
2003-11-20T00:30:17.968Z,-436.176,3.47088,-9.26335,61.9295,4.20993,-3.90097,-0.131281,-2.39184
2003-11-20T00:31:55.121Z,-436.385,-0.0454272,-10.8417,59.3817,4.83355,-3.38404,0.0543607,-2.71948
2003-11-20T00:33:32.274Z,-436.016,1.20076,-12.3255,57.952,5.08111,-3.07355,0.196029,-3.01565
2003-11-20T00:35:09.427Z,-437.92,-0.0403975,-6.69768,56.5711,5.31145,-3.10351,0.120515,-3.29854
2003-11-20T00:36:46.580Z,-436.205,0.477323,-10.6446,57.1365,5.15768,-3.13805,-0.0200742,-3.49245
2003-11-20T00:38:23.733Z,-435.593,-2.88542,-9.6844,55.2812,5.27008,-3.21738,-0.0147143,-3.55848
2003-11-20T00:40:00.886Z,-439.715,-5.21942,-10.2577,57.0208,5.31046,-3.22162,0.153171,-3.78817
2003-11-20T00:41:38.039Z,-439.176,-6.29065,-12.1018,59.0026,5.48942,-3.20556,-0.344871,-4.03591
2003-11-20T00:43:15.193Z,-440.896,2.23628,-12.2647,52.4223,5.22023,-3.07441,-1.03051,-4.42324
2003-11-20T00:44:52.346Z,-441.257,14.2552,-12.9489,56.1854,4.88106,-2.68795,-1.77913,-4.42915
2003-11-20T00:46:29.499Z,-440.683,-14.3791,-21.396,74.7548,3.55485,-1.23591,0.199213,-1.19293
2003-11-20T00:48:06.652Z,-463.361,2.7647,-19.2011,57.0527,3.26668,-1.49086,1.75609,4.62845
2003-11-20T00:49:43.805Z,-445.904,-3.11522,-17.4113,70.0915,3.44049,-0.267036,0.820495,4.79301
2003-11-20T00:51:20.958Z,-449.881,-4.39426,-23.0888,61.2058,3.04752,-1.33242,1.40646,4.63214
2003-11-20T00:52:58.111Z,-447.596,-2.7403,-19.7691,66.8592,2.8249,-1.2273,1.82013,4.34569
2003-11-20T00:54:35.264Z,-450.594,-1.97061,-25.2595,55.4238,3.22286,-0.921802,1.52731,4.32831
2003-11-20T00:56:12.417Z,-452.259,-5.26844,-23.2966,70.6257,3.44846,-0.677002,1.69507,4.30282
2003-11-20T00:57:49.570Z,-445.519,-2.18849,-33.907,59.897,3.51939,-0.562192,2.11836,4.56318
2003-11-20T00:59:26.724Z,-428.075,-9.09285,-13.2159,84.3326,3.42139,-0.08031,1.79803,3.76149
2003-11-20T01:01:03.877Z,-424.111,-8.26758,-15.6611,81.159,3.39571,0.00277996,1.97839,3.53996
2003-11-20T01:02:41.030Z,-422.946,-4.90482,-20.6144,79.0197,3.51476,0.0500685,2.08604,2.67367
2003-11-20T01:04:18.183Z,-421.335,0.879247,-15.2725,78.89,3.64621,-0.00905568,2.86572,2.66784
2003-11-20T01:05:55.336Z,-422.117,3.84875,-19.4305,75.9236,3.88804,0.00326644,2.78887,1.8411
2003-11-20T01:07:32.489Z,-417.361,1.7578,-22.8223,85.3369,3.10078,-0.169463,2.65064,1.73348
2003-11-20T01:09:09.642Z,-422.772,-0.813946,-11.917,79.2158,3.39374,-3.20448,1.00048,1.49625
2003-11-20T01:10:46.795Z,-420.036,-11.0896,-14.5879,58.8038,5.62747,-3.70146,0.00473029,2.86991
2003-11-20T01:12:23.948Z,-407.013,-3.69183,4.62876,57.383,5.49807,-3.3748,1.40634,2.696
2003-11-20T01:14:01.101Z,-422.301,-19.5792,1.337,64.881,4.29547,-2.5163,1.48567,2.79525
2003-11-20T01:15:38.254Z,-407.852,-24.2154,-22.7832,49.5457,3.21942,-0.622396,-0.320096,3.80656
2003-11-20T01:17:15.408Z,-411.026,-31.3738,-2.86481,113.896,2.52529,0.576906,-0.00851512,3.17701
2003-11-20T01:18:52.561Z,-388.202,-17.6137,-21.4955,64.2488,2.3717,2.27475,2.00396,0.867124
2003-11-20T01:20:29.714Z,-399.954,-6.1296,-29.4418,78.2282,2.04251,1.31118,2.5515,-0.10644
2003-11-20T01:22:06.867Z,-418.033,-3.92814,-35.4597,86.4466,2.35939,1.30342,3.48088,-0.849752
2003-11-20T01:23:44.020Z,-412.715,-9.64878,-46.5717,73.9624,2.31899,2.36963,3.32811,-1.13004
2003-11-20T01:26:58.326Z,-374.497,-21.3086,-46.5249,69.4009,1.86761,3.63428,1.55642,-0.0386317
2003-11-20T01:28:35.479Z,-391.11,-8.70752,-36.7704,74.0909,2.25914,3.1275,2.18073,0.46024
2003-11-20T01:30:12.632Z,-421.239,7.87423,-31.9329,78.7026,2.6723,-0.0650456,2.95656,1.13918
2003-11-20T01:31:49.785Z,-423.815,3.446,-38.1964,79.0788,2.76557,-0.516368,2.99597,1.72369
2003-11-20T01:33:26.939Z,-433.679,1.60392,-32.4608,69.4234,3.60938,-1.48195,2.64337,2.35594
2003-11-20T01:35:04.092Z,-429.997,-3.5638,-34.0441,67.9946,3.55512,-1.77255,2.41101,2.9507
2003-11-20T01:36:41.245Z,-436.999,-3.3075,-29.7425,62.4279,3.47797,-2.38301,1.20699,3.43512
2003-11-20T01:38:18.398Z,-443.491,-0.992846,-30.7077,59.3349,4.21131,-2.17839,0.259065,3.60368
2003-11-20T01:39:55.551Z,-439.783,4.75901,-25.2698,63.9926,3.95744,-2.58903,-0.308098,3.26684
2003-11-20T01:41:32.704Z,-432.621,3.62441,-25.9722,58.7666,4.09661,-2.46648,-0.449058,3.45356
2003-11-20T01:43:09.857Z,-423.442,-1.82378,-22.863,65.5778,4.11352,-2.97365,-0.518735,3.18981
2003-11-20T01:44:47.010Z,-427.085,-1.05924,-22.6892,57.3619,4.34535,-3.12519,-0.831997,3.48811
2003-11-20T01:46:24.163Z,-425.122,-2.37813,-20.6456,58.7659,4.37096,-3.21946,-1.05074,3.30514
2003-11-20T01:48:01.316Z,-422.726,0.871841,-10.6482,59.7353,4.49546,-3.60429,-1.71262,2.01712
2003-11-20T01:49:38.469Z,-434.808,-1.58088,6.85316,70.3046,4.2271,-3.60765,-0.895605,1.07598
2003-11-20T01:51:15.623Z,-429.582,-19.8166,-8.8309,72.7869,2.31513,1.58619,2.97499,1.98283
2003-11-20T01:52:52.776Z,-419.821,-7.23278,-14.569,86.4133,2.22391,1.53793,2.98879,1.06297
2003-11-20T01:54:29.929Z,-401.973,-2.98853,-34.1178,79.7394,2.11346,1.76809,2.15236,0.266808
2003-11-20T01:56:07.082Z,-409.051,9.6593,-33.4354,79.1853,3.07389,0.734932,2.04945,0.645118
2003-11-20T01:57:44.235Z,-386.979,-8.31005,-37.3778,72.644,2.69933,1.51455,1.52022,0.372247
2003-11-20T02:00:58.541Z,-388.887,10.4403,-28.4653,86.4276,2.74064,1.19534,2.09082,1.27355
2003-11-20T02:02:35.694Z,-404.565,-4.05582,-22.6657,92.912,3.23735,0.659985,1.59474,2.43973
2003-11-20T02:04:12.847Z,-402.016,3.6861,-13.9203,60.3919,3.3289,0.749828,1.55736,1.44807
2003-11-20T02:05:50.001Z,-411.409,-5.62994,-22.3059,52.7548,3.15899,-0.439927,0.940363,2.79647
2003-11-20T02:07:27.154Z,-424.127,-14.3686,-29.2845,72.2696,3.84906,-2.01177,0.545226,1.96428
2003-11-20T02:09:04.307Z,-423.888,0.37542,-25.4967,69.8184,3.83357,-2.35526,1.24364,2.40696
2003-11-20T02:10:41.460Z,-423.897,-11.0098,-24.0726,68.5422,4.10645,-3.29438,0.917439,2.39777
2003-11-20T02:12:18.613Z,-424.422,-11.6132,-25.3481,69.0215,3.89102,-2.41764,0.97885,2.38313
2003-11-20T02:13:55.766Z,-419.194,-12.3765,-28.8392,68.5826,4.0567,-2.08707,0.756421,3.39397
2003-11-20T02:15:32.919Z,-426.802,-12.5369,-30.6562,75.3924,4.24384,-2.95644,0.901542,2.23182
2003-11-20T02:17:10.072Z,-419.183,-12.038,-25.696,74.6825,3.70255,-2.45653,1.03282,2.03231
2003-11-20T02:18:47.225Z,-425.221,-16.4455,-29.0161,73.8604,4.58173,-3.84375,0.350473,2.16091
2003-11-20T02:20:24.378Z,-429.11,-25.2367,-28.0418,75.1364,4.53143,-2.19384,1.12526,2.65287
2003-11-20T02:22:01.532Z,-432.648,-20.4691,-26.1641,75.8566,5.33716,-3.00162,1.45027,3.27729
2003-11-20T02:23:38.685Z,-425.794,-16.3792,-28.2678,73.314,5.42279,-3.23535,1.14223,3.01222
2003-11-20T02:25:15.838Z,-424.869,-13.7998,-30.6268,77.0163,4.89911,-3.62368,0.882522,2.22233
2003-11-20T02:26:52.991Z,-424.797,-9.106,-33.0947,75.9599,5.61178,-4.97227,0.531938,1.35868
2003-11-20T02:28:30.144Z,-422.398,-17.0789,-34.5127,72.4095,5.45809,-4.48194,0.518822,2.23027
2003-11-20T02:30:07.297Z,-397.313,-7.03432,-34.8036,65.199,4.04075,2.17883,2.4998,1.34275
2003-11-20T02:31:44.450Z,-404.95,-1.31702,-38.9423,62.4388,3.87693,0.809503,2.23139,1.4754
2003-11-20T02:33:21.603Z,-393.446,-19.239,-59.9199,69.0518,3.95863,1.75057,2.51924,0.374293
2003-11-20T02:34:58.756Z,-421.112,2.09225,-41.9921,88.8145,4.20887,-0.429381,2.70646,1.72964
2003-11-20T02:36:35.910Z,-426.863,-1.38064,-37.3108,80.276,4.1725,-1.11564,3.06458,2.1268
2003-11-20T02:38:13.063Z,-432.281,-16.485,-47.6154,73.0356,4.52081,-2.39856,3.16724,3.35947
2003-11-20T02:39:50.216Z,-437.886,-10.4511,-24.7325,53.7922,5.50382,-5.84995,-2.05997,2.86209
2003-11-20T02:41:27.369Z,-440.403,-11.8325,-44.0028,60.4977,4.76453,-5.33072,-1.74177,3.44168
2003-11-20T02:43:04.522Z,-431.543,-1.17737,-37.9577,56.0539,4.90142,-5.14908,-1.85755,2.67823
2003-11-20T02:44:41.675Z,-430.472,-3.28929,-39.3654,60.0436,4.54217,-5.21866,-1.40207,2.90028
2003-11-20T02:46:15.792Z,-425.941,-5.60705,-42.2235,61.4191,4.67157,-5.0894,-1.04525,2.86626
2003-11-20T02:47:52.945Z,-432.67,-4.14873,-44.4603,66.8433,4.58317,-4.93582,-1.0831,3.13991
2003-11-20T02:49:30.098Z,-433.819,-7.06326,-45.3583,67.6763,4.77382,-4.69861,-0.862817,3.69816
2003-11-20T02:51:07.251Z,-434.228,-4.74772,-40.8509,62.7106,4.5682,-4.63359,-1.02451,3.69547
2003-11-20T02:52:44.405Z,-446.618,-2.70224,-44.2622,65.0703,4.77527,-4.31626,-0.896988,3.92425
2003-11-20T02:54:21.558Z,-432.234,-11.0686,-43.8659,71.2626,3.9478,-4.45257,-0.0784825,3.2811
2003-11-20T02:55:58.711Z,-432.763,-11.4574,-38.774,71.8934,4.09916,-4.10515,-0.411044,3.55086
2003-11-20T02:57:35.864Z,-434.859,-4.0009,-41.1916,63.5517,4.56469,-4.23326,-0.772733,3.62607
2003-11-20T02:59:13.017Z,-438.696,-7.03241,-36.8255,69.1292,4.22841,-3.89488,-0.11965,3.83471
2003-11-20T03:00:50.170Z,-437.939,-4.50982,-38.0011,68.8781,3.96949,-3.81451,-0.161152,3.86712
2003-11-20T03:02:27.323Z,-432.201,-0.668052,-36.6888,66.1396,4.34838,-3.99285,-0.400737,3.52629
2003-11-20T03:04:04.476Z,-435.969,2.04995,-41.6464,68.7264,4.04677,-4.20399,-0.678847,3.00232
2003-11-20T03:05:41.630Z,-438.422,-0.140014,-38.4311,67.1163,3.63709,-4.00679,-0.29708,2.94422
2003-11-20T03:07:18.783Z,-435.442,-3.00267,-35.2217,68.4741,3.93788,-4.41378,-0.485162,2.8855
2003-11-20T03:08:55.936Z,-434.613,-6.7854,-41.6026,68.8498,4.30208,-4.5966,-0.727271,3.09226
2003-11-20T03:10:33.089Z,-435.31,-7.10075,-39.7717,66.7685,4.54896,-4.3774,-0.380209,3.70258
2003-11-20T03:12:10.242Z,-435.965,-3.8105,-43.7343,66.7735,4.6468,-4.67068,-0.927276,3.15248
2003-11-20T03:13:47.395Z,-437.672,3.06297,-43.8635,66.4499,4.76,-4.63209,-0.930909,2.91558
2003-11-20T03:15:24.548Z,-435.071,7.68649,-41.0975,63.3364,4.90395,-4.48815,-0.723885,3.00623
2003-11-20T03:17:01.701Z,-436.984,3.64158,-45.2142,60.2442,4.86874,-4.59457,-0.483368,3.09547
2003-11-20T03:18:38.854Z,-442.994,-1.46342,-48.6145,57.5866,4.98084,-4.42378,0.0794925,3.5948
2003-11-20T03:20:16.007Z,-442.732,-6.04875,-39.9782,54.2602,4.95083,-4.56567,0.422534,3.90195
2003-11-20T03:21:53.161Z,-443.769,7.65437,-39.2786,50.7073,5.84589,-4.51321,-0.446161,4.1834
2003-11-20T03:23:30.314Z,-442.381,10.3661,-38.6757,49.9484,6.29473,-4.90671,0.350952,4.01081
2003-11-20T03:25:07.467Z,-445.42,18.0364,-39.8214,49.8498,6.58122,-4.62586,-0.704144,4.0516
2003-11-20T03:26:44.620Z,-428.577,-11.0151,-25.8731,69.6527,4.82986,-2.37726,2.26561,-1.86195
2003-11-20T03:28:21.773Z,-416.214,-4.95675,-35.1003,66.279,4.67244,-0.340595,3.62042,-3.39386
2003-11-20T03:29:58.926Z,-414.75,-0.0870755,-42.9896,73.6985,4.69566,-1.1103,3.1997,-1.77776
2003-11-20T03:31:36.079Z,-421.36,-4.05867,-36.2476,81.9155,4.19452,-1.82845,3.07077,-0.652544
2003-11-20T03:33:13.233Z,-414.025,-11.3262,-37.1371,82.5178,3.6803,-2.17372,2.17526,-1.01992
2003-11-20T03:34:50.386Z,-417.715,-2.71035,-48.6879,80.9244,3.37798,-2.08143,2.4257,-0.793436
2003-11-20T03:36:27.539Z,-424.077,-15.9346,-28.7458,79.2449,4.67511,-2.97804,1.16226,0.710228
2003-11-20T03:38:04.692Z,-424.874,-11.1754,-35.1944,79.5675,4.4345,-1.97029,0.660716,2.1599
2003-11-20T03:39:41.845Z,-399.601,-10.3227,-24.5321,63.4418,4.02201,-2.63582,1.75906,2.62625
2003-11-20T03:41:18.998Z,-412.275,-13.5024,-48.6585,81.5049,3.90346,-3.83451,0.942781,1.3589
2003-11-20T03:42:56.151Z,-410.478,-15.6836,-24.0462,75.9028,3.8902,-3.69799,0.679968,2.51729
2003-11-20T03:44:33.304Z,-409.112,-17.9061,-39.0911,75.6634,3.99413,-3.30587,1.39804,2.40499
2003-11-20T03:46:10.457Z,-404.934,-25.9279,-41.0648,88.2681,2.88746,-2.58846,1.6773,-0.297365
2003-11-20T03:47:47.610Z,-410.045,-17.2009,-37.1373,91.3968,3.01617,-2.19054,0.0221643,1.48462
2003-11-20T03:49:24.764Z,-416.737,-18.3237,-52.1365,77.8898,3.48327,-2.03949,-0.00774737,2.45024
2003-11-20T03:51:01.917Z,-424.864,-16.9491,-41.6306,92.4262,3.32623,-3.3927,-0.874929,1.3936
2003-11-20T03:55:53.376Z,-424.463,-29.4072,-36.8705,81.707,3.09594,-3.6319,0.0754908,0.573378
2003-11-20T03:57:30.529Z,-428.514,-33.4098,-36.9076,83.9837,3.14051,0.697768,-0.169533,-1.06028
2003-11-20T03:59:07.682Z,-431.211,-26.9793,-39.4648,90.4996,3.44552,0.233891,0.139912,-0.770478
2003-11-20T04:00:44.835Z,-410.608,-31.4916,-39.7318,91.4134,3.03743,-2.83127,-0.991401,0.346299
2003-11-20T04:02:21.989Z,-397.946,-23.6924,-47.8283,78.6594,3.10721,-4.39797,-1.42442,1.03101
2003-11-20T04:03:59.142Z,-397.082,-17.0652,-44.329,79.2213,3.26978,-3.75191,-1.12329,0.629327
2003-11-20T04:05:36.295Z,-396.101,-23.365,-35.9416,89.1303,2.82412,-2.01726,1.33722,-1.63021
2003-11-20T04:07:13.448Z,-397.547,-23.5239,-36.2819,90.9207,2.64067,-0.928968,2.42663,-1.74125
2003-11-20T04:08:50.601Z,-412.101,0.322327,-50.1153,90.0059,2.93505,0.252692,2.44873,-0.970491
2003-11-20T04:10:27.754Z,-406.009,-11.1192,-57.1786,82.1975,3.12926,0.0721389,0.203863,-1.11951
2003-11-20T04:12:04.907Z,-403.392,-11.2072,-50.3113,90.6312,2.83028,0.162943,0.608529,-1.12572
2003-11-20T04:13:42.060Z,-406.154,-20.0508,-40.4752,88.4139,3.14755,-0.107101,1.21441,-0.533675
2003-11-20T04:15:19.214Z,-415.318,-24.3794,-46.0769,85.6037,3.6957,-0.31059,1.33418,-0.655679
2003-11-20T04:16:56.367Z,-407.079,-22.7016,-40.7087,87.0489,2.94524,0.685839,1.0578,-0.938766
2003-11-20T04:18:33.520Z,-412.511,-44.2764,-46.5452,90.7493,2.7364,2.10713,2.37272,-0.858323
2003-11-20T04:20:10.673Z,-406.253,-37.0135,-36.9761,89.3866,2.69608,2.22398,2.06012,-1.57731
2003-11-20T04:21:47.826Z,-419.959,-28.8364,-51.012,93.101,3.0051,3.60256,2.63235,-2.32286
2003-11-20T04:23:24.979Z,-415.53,-20.3587,-27.8398,89.1503,3.26206,-1.43205,1.17216,2.66007
2003-11-20T04:26:39.285Z,-423.92,-38.2461,-48.5996,87.0612,3.95355,-1.48893,1.01114,-1.71718
2003-11-20T04:28:16.438Z,-441.894,-25.2746,-43.7079,59.1172,3.1874,0.752719,-0.306875,-4.1233
2003-11-20T04:29:53.592Z,-454.749,-15.0829,-49.7909,81.3784,3.54539,0.751371,0.123067,-4.40547
2003-11-20T04:31:30.745Z,-455.422,-22.2993,-39.1819,81.7988,3.60804,0.675649,0.123711,-4.37818
2003-11-20T04:33:07.898Z,-449.188,-18.4925,-40.8529,82.4212,3.66171,1.2936,1.1086,-4.15757
2003-11-20T04:34:45.051Z,-451.681,-26.4321,-46.7845,82.9134,3.65495,1.88756,1.80545,-3.50259
2003-11-20T04:36:22.204Z,-447.539,-22.0255,-40.8831,83.0852,3.74318,1.90869,1.83684,-3.43193
2003-11-20T04:37:59.357Z,-448.495,-14.5963,-37.8511,80.1354,3.94931,2.01178,2.09851,-3.17923
2003-11-20T04:39:36.510Z,-450.484,-13.3031,-34.6249,77.2726,4.25805,2.7088,2.19539,-2.76774
2003-11-20T04:41:13.663Z,-448.122,-17.3841,-33.0562,74.5276,4.63226,2.58766,2.32032,-2.96558
2003-11-20T04:42:50.817Z,-449.566,-12.7768,-30.1188,76.0966,4.71727,2.23864,2.44724,-3.45928
2003-11-20T04:44:27.970Z,-445.334,-19.7712,-24.6828,80.3627,4.71292,1.31503,2.82468,-3.797
2003-11-20T04:46:05.123Z,-436.734,-16.1402,-35.0191,77.4303,3.29291,0.989546,2.21299,-1.68824
2003-11-20T04:47:42.276Z,-426.894,-7.84631,-40.7877,80.9808,3.76337,1.44116,2.00172,-1.72677
2003-11-20T04:49:19.429Z,-407.932,-14.6137,-25.6703,84.0899,4.12575,0.691516,2.07312,-1.70564
2003-11-20T04:50:56.582Z,-413.492,-15.2304,-23.6649,77.9665,4.7636,0.400631,2.70892,-2.34064
2003-11-20T04:52:33.735Z,-412.134,-7.35093,-20.0334,76.9707,4.60325,-0.00490801,2.87843,-2.35116
2003-11-20T04:54:10.888Z,-410.753,-4.65514,-28.0364,73.462,5.08074,-0.170998,2.87244,-2.45608
2003-11-20T04:55:45.006Z,-414.328,-13.7803,-27.3813,77.5836,5.10795,-0.632849,2.50823,-2.25026
2003-11-20T04:57:22.159Z,-407.899,-11.9795,-25.7456,67.496,5.1851,-0.958125,2.5357,-2.69442
2003-11-20T04:58:59.312Z,-399.544,-6.98801,-26.6789,66.0616,4.94333,0.364319,1.75657,-1.895
2003-11-20T05:00:36.465Z,-403.197,-1.40162,-19.8962,68.6976,4.97964,0.576128,2.76214,-1.96556
2003-11-20T05:02:13.618Z,-405.788,-12.5306,-28.8342,72.5636,4.81298,0.319987,2.42354,-2.64579
2003-11-20T05:03:50.771Z,-413.501,-11.7435,-29.7863,63.6438,4.819,-0.607753,2.36402,-2.73735
2003-11-20T05:05:27.924Z,-413.153,-14.2066,-25.4264,56.3682,5.20977,-1.06833,2.31446,-2.74505
2003-11-20T05:07:05.077Z,-423.605,-19.938,-23.7266,72.3465,5.16488,-1.25439,2.47325,-2.56973
2003-11-20T05:08:42.231Z,-415.947,-32.1286,-16.1958,71.4634,4.45745,-2.28679,2.12991,-3.0223
2003-11-20T05:10:19.384Z,-408.324,-23.2804,-20.1819,61.8035,4.69545,-1.2338,2.05056,-2.97582
2003-11-20T05:11:56.537Z,-406.332,-34.8114,-16.1227,71.0027,3.97022,-1.88629,1.77512,-3.23215
2003-11-20T05:13:33.690Z,-403.189,-24.1403,-21.4839,85.357,3.52305,1.89754,3.10322,-2.21735
2003-11-20T05:15:10.843Z,-408.845,-24.4593,-24.2236,75.8275,3.86882,1.82971,2.58255,-1.78397
2003-11-20T05:16:47.996Z,-396.647,-27.8869,-31.5038,75.0955,3.40467,2.19971,2.32303,-2.15367
2003-11-20T05:18:25.149Z,-403.852,-22.8338,-53.1538,74.3246,4.22942,2.38317,2.75429,-0.912783
2003-11-20T05:20:02.302Z,-423.512,-22.8202,-41.7292,78.4388,4.50459,1.85811,3.23163,-3.4126
2003-11-20T05:21:39.456Z,-448.973,-3.46047,-26.8884,81.4206,4.37346,1.04843,4.66698,-2.50669
2003-11-20T05:23:16.609Z,-458.705,-21.5003,-44.7844,74.9907,3.46145,-1.24073,4.71492,-1.61477
2003-11-20T05:24:53.762Z,-465.468,-22.8036,-7.89325,71.8606,4.67518,0.915269,4.09037,-4.16393
2003-11-20T05:26:30.915Z,-458.349,-11.3158,-7.40718,60.2639,4.66712,1.82325,2.47473,-5.95484
2003-11-20T05:28:08.068Z,-453.609,-12.9134,-4.18336,73.0994,4.70121,1.65099,1.65876,-5.94846
2003-11-20T05:29:45.221Z,-454.92,-14.3557,-3.04877,58.1397,4.61249,1.20087,0.752777,-6.12629
2003-11-20T05:31:22.374Z,-451.444,-13.597,-7.94175,70.8186,4.76251,1.08007,0.907411,-6.25545
2003-11-20T05:32:59.527Z,-460.519,-19.3036,-1.4237,104.578,4.96792,0.0939353,0.271135,-6.30452
2003-11-20T05:34:36.681Z,-458.615,-22.6539,-21.3088,89.5723,3.37824,1.55813,1.42697,-5.37054
2003-11-20T05:36:13.834Z,-456.718,-15.2318,-26.0802,75.6115,3.36932,3.5786,2.15083,-3.26937
2003-11-20T05:37:50.987Z,-447.823,-13.257,-28.9866,70.1174,2.96907,4.45684,2.31692,-1.35084
2003-11-20T05:39:28.140Z,-453.932,-5.04918,-17.8943,73.9294,3.29271,4.29913,1.93046,-1.30584
2003-11-20T05:41:05.293Z,-447.634,-3.96859,-30.9094,69.7288,3.05015,4.64352,2.08349,-0.370459
2003-11-20T05:42:42.446Z,-445.885,-5.86677,-23.117,75.245,3.36825,3.97626,2.43897,-1.36515
2003-11-20T05:44:19.599Z,-452.758,-10.6573,-8.49902,68.2528,4.31813,1.34254,3.19135,-3.68601
2003-11-20T05:45:56.753Z,-433.074,-11.3673,-3.33376,56.7574,4.82188,-1.58337,1.99838,-4.65178
2003-11-20T05:47:33.906Z,-429.028,10.1408,-9.74253,48.8748,5.26598,-2.98122,0.572063,-4.40758
2003-11-20T05:49:11.059Z,-433.058,-11.6143,-6.52262,67.9799,4.03533,-1.34221,3.61254,-3.39119
2003-11-20T05:50:48.212Z,-439.239,-17.0302,-5.0242,73.3409,3.97485,-0.780679,3.74304,-3.29773
2003-11-20T05:52:25.365Z,-436.752,-13.0961,-5.55161,79.257,4.21261,-0.342268,3.46496,-3.8074
2003-11-20T05:54:02.518Z,-443.873,-17.5401,-10.812,80.6342,4.08095,-0.194652,3.45958,-3.4736
2003-11-20T05:55:39.671Z,-444.389,-19.3992,-10.6914,83.3212,4.15782,0.0611629,3.6128,-3.26767
2003-11-20T05:57:16.824Z,-439.652,-14.6689,-12.2837,78.9841,4.0054,0.281964,3.70842,-3.61422
2003-11-20T05:58:53.977Z,-440.335,-12.0564,-12.5895,83.9251,4.27668,0.245449,3.83514,-3.59216
2003-11-20T06:00:31.131Z,-444.111,-8.71645,-18.1665,77.8663,4.49392,0.290022,4.15261,-3.41444
2003-11-20T06:02:08.284Z,-440.819,-12.803,-3.33876,78.9976,3.72171,-0.995311,4.31825,-2.73876
2003-11-20T06:03:45.437Z,-438.404,-20.5992,-7.34298,77.4139,3.68747,-0.832043,4.8215,-2.21195
2003-11-20T06:05:22.590Z,-444.928,-20.4043,-8.15469,84.8213,3.66209,-0.407622,5.0443,-2.33257
2003-11-20T06:08:36.896Z,-449.909,-18.9708,-8.15463,74.8814,3.68824,-0.528019,4.90475,-2.7502
2003-11-20T06:10:14.049Z,-442.441,-16.6745,-10.4994,72.1376,4.43102,-1.26293,3.75069,-3.72925
2003-11-20T06:11:51.203Z,-428.997,-19.9277,-6.67967,67.7219,3.9615,-0.619428,3.49788,-3.37545
2003-11-20T06:13:28.356Z,-434.685,-20.5539,-31.9039,77.7142,3.30539,2.56395,3.73692,-1.02779
2003-11-20T06:15:05.509Z,-440.083,-10.4936,-14.6497,70.9549,3.61622,2.87993,4.27094,-0.687435
2003-11-20T06:16:42.662Z,-440.943,-16.6526,-10.7619,72.1117,4.49486,2.26967,4.44571,-2.38668
2003-11-20T06:18:19.815Z,-442.991,-16.885,-15.2297,78.9559,4.18893,1.89547,4.65828,-2.43357
2003-11-20T06:19:56.968Z,-444.408,-15.8649,-12.3701,77.5303,4.03517,1.70293,4.65847,-2.85578
2003-11-20T06:21:34.121Z,-443.364,-6.318,-14.96,81.7261,3.94308,1.89741,4.73427,-2.78853
